BME680_temperature_b,BME680_humidity_b,BME680_pressure_b,BME680_gas_b,BME680_temperature_f,BME680_humidity_f,BME680_pressure_f,BME680_gas_f,DHT21_temperature,DHT21_humidity,DHT22_temperature,DHT22_humidity,moisture_right,moisture_left,temperature_soil,temperature_water,light,level,door,timestamp
20.74,65.59,1007.72,94.67,19.55,70.78,1007.47,9.21,19.4,72.6,19.4,72.6,99.99,99.99,11.81,17.06,75,1,0,"""2023-05-13T09:51:01.000Z"""
20.52,66.17,1007.72,94.46,19.2,71.48,1007.44,9.07,19.2,73.1,19.2,73.1,99.99,99.99,11.81,17.06,71,1,0,"""2023-05-13T09:56:01.000Z"""
20.06,67.58,1007.74,88.36,18.82,72.32,1007.43,8.97,18.7,74.6,18.7,74.6,99.99,99.99,11.81,17.12,70,1,0,"""2023-05-13T10:01:02.000Z"""
19.73,67.43,1007.72,93.61,18.31,73.29,1007.39,8.8,18.3,75.2,18.3,75.2,99.99,99.99,11.81,17.12,67,1,0,"""2023-05-13T10:06:02.000Z"""
19.32,68.23,1007.71,93.4,17.95,73.8,1007.41,8.74,17.8,76.6,17.8,76.6,99.99,99.99,11.81,17.06,65,1,0,"""2023-05-13T10:11:03.000Z"""
19.01,69.19,1007.72,95.21,17.59,74.46,1007.44,8.72,17.5,77.3,17.5,77.3,99.99,99.99,11.94,17.06,65,1,0,"""2023-05-13T10:16:03.000Z"""
18.8,70.36,1007.71,89.02,17.59,75.13,1007.46,8.69,17.3,78.1,17.3,78.1,99,99.99,11.94,17.06,67,1,0,"""2023-05-13T10:21:03.000Z"""
18.89,68.87,1007.71,94.39,17.55,74.77,1007.46,8.69,17.3,77.7,17.3,77.7,99.99,99.99,11.94,17,71,1,0,"""2023-05-13T10:26:05.000Z"""
18.9,69.49,1007.72,95.63,17.49,74.63,1007.48,8.79,17.4,77.2,17.4,77.2,99.99,99.99,12,16.94,69,1,0,"""2023-05-13T10:31:09.000Z"""
18.81,69,1007.73,95.79,17.47,74.66,1007.48,8.79,17.3,77.4,17.3,77.4,99.99,99.99,12,16.94,68,1,0,"""2023-05-13T10:36:10.000Z"""
18.62,68.92,1007.74,103.39,17.11,75.03,1007.49,8.88,17.1,77.3,17.1,77.3,99.99,99.99,12,16.94,65,1,0,"""2023-05-13T10:41:10.000Z"""
18.51,69.6,1007.8,102.13,17.05,74.9,1007.55,8.95,16.9,77.9,16.9,77.9,99.99,99.99,12.06,16.94,69,1,0,"""2023-05-13T10:46:10.000Z"""
18.63,68.25,1007.84,107.18,17.02,74.65,1007.58,9.04,16.9,77.9,16.9,77.9,99.99,99.99,12.06,16.94,70,1,0,"""2023-05-13T10:51:10.000Z"""
18.7,68.82,1007.79,104.3,17.36,74.7,1007.62,9.1,17.1,77.7,17.1,77.7,99.99,99.99,12.13,16.87,75,1,0,"""2023-05-13T10:56:10.000Z"""
19.51,66.66,1007.78,109.35,18.09,72.56,1007.66,9.29,17.8,75.6,17.8,75.6,99.99,99.99,12.13,16.87,79,1,0,"""2023-05-13T11:01:10.000Z"""
20.23,64.58,1007.79,114.85,18.5,70.79,1007.57,9.6,18.5,72.9,18.5,72.9,99.99,99.99,12.13,16.87,76,1,0,"""2023-05-13T11:06:10.000Z"""
19.6,66.21,1007.83,116.86,18.07,71.9,1007.58,9.64,18.1,73,18.1,73,99.99,99.99,12.13,16.87,73,1,0,"""2023-05-13T11:11:10.000Z"""
19.4,66.39,1007.83,115.56,17.89,72.37,1007.58,9.7,17.9,74,17.9,74,99.99,99.99,12.13,16.87,73,1,0,"""2023-05-13T11:16:10.000Z"""
19.12,67.14,1007.8,113.52,17.72,72.72,1007.56,9.72,17.6,74.9,17.6,74.9,99.99,99.99,12.13,16.81,71,1,0,"""2023-05-13T11:21:10.000Z"""
18.89,67.69,1007.82,113.52,17.63,72.84,1007.59,9.73,17.5,76.2,17.5,76.2,99.99,99.99,12.13,16.81,70,1,0,"""2023-05-13T11:26:11.000Z"""
18.79,68,1007.86,111.03,17.56,73.23,1007.64,9.76,17.3,76.5,17.3,76.5,99.99,99.99,12.19,16.81,72,1,0,"""2023-05-13T11:31:11.000Z"""
19.06,67.74,1007.92,112.53,17.77,72.81,1007.72,9.81,17.6,75.7,17.6,75.7,99.99,99.99,12.13,16.81,76,1,0,"""2023-05-13T11:36:11.000Z"""
19.67,65.88,1007.98,115.09,18.35,71.62,1007.83,10.04,18.1,73.9,18.1,73.9,99.99,99.99,12.25,16.81,79,1,0,"""2023-05-13T11:41:11.000Z"""
20.13,64.6,1008,123.52,18.91,69.74,1007.84,10.29,18.7,71.7,18.7,71.7,99.99,99.99,12.19,16.87,79,1,0,"""2023-05-13T11:46:11.000Z"""
20.6,62.86,1007.99,132.34,19.25,68.31,1007.9,10.48,19.1,69.7,19.1,69.7,99.99,99.99,12.19,16.87,81,1,0,"""2023-05-13T11:51:11.000Z"""
22.04,59.96,1007.99,133.18,20.54,65.38,1008.01,10.78,20.3,67.1,20.3,67.1,99.99,99.99,12.25,16.87,85,1,0,"""2023-05-13T11:56:11.000Z"""
22.93,56.41,1008,143.24,21.06,62.28,1007.95,10.96,21.4,62.3,21.4,62.3,99.99,99.99,12.31,16.87,83,1,1,"""2023-05-13T12:01:12.000Z"""
21.98,57.88,1008.02,155.23,19.96,63.54,1007.75,11.15,20.9,62.5,20.9,62.5,99.99,99.99,12.31,16.94,76,1,1,"""2023-05-13T12:06:12.000Z"""
20.48,61.61,1007.99,153.38,18.49,67.19,1007.66,11.09,19.2,65.8,19.2,65.8,99.99,99.99,12.25,16.94,65,1,0,"""2023-05-13T12:11:12.000Z"""
19.43,64.34,1008,139.53,17.69,70.37,1007.68,10.86,17.9,70.7,17.9,70.7,99.99,99.99,12.25,16.94,63,1,0,"""2023-05-13T12:16:14.000Z"""
19.04,66.16,1007.96,128.76,17.54,71.52,1007.69,10.73,17.6,73.1,17.6,73.1,99.99,99.99,12.31,16.94,69,1,0,"""2023-05-13T12:21:15.000Z"""
18.97,65.79,1007.94,130.57,17.55,71.39,1007.72,10.69,17.5,74,17.5,74,99.99,99.99,12.31,16.94,71,1,0,"""2023-05-13T12:26:15.000Z"""
19.29,65.51,1007.97,130.68,17.91,70.68,1007.78,10.79,17.8,73.6,17.8,73.6,99.99,99.99,12.37,16.94,76,1,0,"""2023-05-13T12:31:15.000Z"""
20.22,63.3,1007.99,134.25,18.97,68.26,1007.88,11.06,18.6,71.3,18.6,71.3,99.99,99.99,12.37,16.94,80,1,0,"""2023-05-13T12:36:16.000Z"""
21.1,60.96,1007.97,145.11,19.72,66.66,1007.92,11.28,19.6,68.1,19.6,68.1,99.99,99.99,12.44,17,81,1,0,"""2023-05-13T12:41:16.000Z"""
21.57,59.25,1008.02,153.24,20.16,64.84,1007.94,11.64,20.1,65.8,20.1,65.8,99.99,99.99,12.44,16.94,79,1,0,"""2023-05-13T12:46:17.000Z"""
21.23,59.87,1008.03,161.08,19.92,65.51,1007.91,11.75,19.9,65.3,19.9,65.3,99.99,99.99,12.44,16.94,78,1,0,"""2023-05-13T12:51:17.000Z"""
21.52,59.59,1008.03,157.73,20.2,64.51,1007.95,11.99,20.1,65.2,20.1,65.2,99.99,99,12.44,17,80,1,0,"""2023-05-13T12:56:17.000Z"""
21.93,59.41,1008.04,153.38,20.69,63.89,1007.92,12.2,20.7,63.8,20.7,63.8,99.99,99.99,12.44,17.06,81,1,0,"""2023-05-13T13:01:20.000Z"""
22.13,56.64,1008.02,142.75,20.35,61.36,1007.84,11.5,20.8,61.9,20.8,61.9,99.99,99.99,12.5,17.06,79,1,1,"""2023-05-13T13:06:20.000Z"""
22.01,58.64,1008.01,121.72,20.4,64.5,1007.85,11.03,20.6,62.8,20.6,62.8,99.99,99.99,12.5,17.12,79,1,0,"""2023-05-13T13:11:20.000Z"""
22.15,58.17,1008.02,124.16,20.87,63.07,1007.88,10.88,20.9,63.4,20.9,63.4,99.99,99.99,12.5,17.12,81,1,0,"""2023-05-13T13:16:21.000Z"""
22.53,57.54,1007.96,138.03,21.03,63.29,1007.87,10.96,21.3,62.2,21.3,62.2,99.99,99.99,12.56,17.12,81,1,0,"""2023-05-13T13:21:21.000Z"""
22.24,58.71,1007.92,143.12,21.01,63.37,1007.78,10.99,21.3,62.3,21.3,62.3,99.99,99.99,12.56,17.19,79,1,0,"""2023-05-13T13:26:21.000Z"""
22.27,58.18,1007.93,140.47,20.81,63.92,1007.76,11.03,21.1,62.9,21.1,62.9,99.99,99.99,12.56,17.19,78,1,0,"""2023-05-13T13:31:21.000Z"""
22,59.17,1007.88,145.49,20.59,64.18,1007.68,11.09,20.7,63.8,20.7,63.8,99.99,99.99,12.63,17.25,77,1,0,"""2023-05-13T13:36:22.000Z"""
21.62,59.7,1007.8,147.42,20.45,64.69,1007.6,11.14,20.4,64.4,20.4,64.4,99.99,99.99,12.63,17.25,77,1,0,"""2023-05-13T13:41:22.000Z"""
21.37,61.16,1007.8,135.78,20.33,65.19,1007.58,11.18,20.3,65.3,20.3,65.3,99.99,99.99,12.63,17.25,76,1,0,"""2023-05-13T13:46:22.000Z"""
21.61,59.87,1007.81,139.76,20.3,64.8,1007.57,11.18,20.3,65.8,20.3,65.8,99.99,99.99,12.63,17.25,78,1,0,"""2023-05-13T13:51:23.000Z"""
21.59,59.1,1007.8,152.68,20.03,65.16,1007.59,11.3,20.2,64.5,20.2,64.5,99.99,99.99,12.69,17.25,76,1,0,"""2023-05-13T13:56:23.000Z"""
21.44,59.89,1007.81,148.86,19.96,64.71,1007.58,11.46,20,65.5,20,65.5,99.99,99.99,12.69,17.25,76,1,0,"""2023-05-13T14:01:24.000Z"""
21.18,59.53,1007.78,157.73,19.66,65.68,1007.54,11.56,19.7,65.6,19.7,65.6,99.99,99.99,12.75,17.31,75,1,0,"""2023-05-13T14:06:24.000Z"""
20.84,60.94,1007.78,152.82,19.59,65.89,1007.56,11.59,19.5,67,19.5,67,99.99,99,12.69,17.31,75,1,0,"""2023-05-13T14:11:30.000Z"""
20.58,62.22,1007.82,141.9,19.48,67.09,1007.59,11.61,19.4,68,19.4,68,99.99,99.99,12.75,17.25,72,1,0,"""2023-05-13T14:16:30.000Z"""
20.46,62.29,1007.87,137.91,19.21,67.45,1007.57,11.56,19.1,69.1,19.1,69.1,99.99,99.99,12.75,17.31,70,1,0,"""2023-05-13T14:21:30.000Z"""
20.1,62.53,1007.9,138.37,18.68,68.42,1007.56,11.47,18.6,69.9,18.6,69.9,99.99,99.99,12.81,17.31,67,1,0,"""2023-05-13T14:26:31.000Z"""
19.91,62.76,1007.87,145.62,18.36,68.68,1007.54,11.52,18.1,70.4,18.1,70.4,99.99,99.99,12.81,17.31,67,1,0,"""2023-05-13T14:31:31.000Z"""
19.6,63.32,1007.84,145.49,18.11,69.42,1007.52,11.42,17.9,71.7,17.9,71.7,99.99,99.99,12.81,17.25,68,1,0,"""2023-05-13T14:36:31.000Z"""
19.42,63.99,1007.81,143.61,17.96,69.8,1007.5,11.53,17.8,72.1,17.8,72.1,99.99,99.99,12.81,17.25,67,1,0,"""2023-05-13T14:41:31.000Z"""
19.29,64.31,1007.81,141.78,17.88,70.21,1007.49,11.5,17.7,72.5,17.7,72.5,99.99,99.99,12.81,17.25,69,1,0,"""2023-05-13T14:46:31.000Z"""
19.31,64.83,1007.75,136.9,17.98,70.87,1007.48,11.46,17.9,72.4,17.9,72.4,99.99,99.99,12.81,17.19,71,1,0,"""2023-05-13T14:51:31.000Z"""
19.51,64.65,1007.74,134.47,18.23,69.79,1007.45,11.5,18,72,18,72,99.99,99.99,12.88,17.19,73,1,0,"""2023-05-13T14:56:31.000Z"""
19.6,64.29,1007.7,130.57,18.32,69.81,1007.42,11.56,18.1,72.2,18.1,72.2,99.99,99.99,12.81,17.19,70,1,0,"""2023-05-13T15:01:31.000Z"""
19.58,63.59,1007.65,139.29,18.08,69.5,1007.34,11.63,17.9,71.5,17.9,71.5,99.99,99.99,12.94,17.19,69,1,0,"""2023-05-13T15:06:32.000Z"""
19.46,63.22,1007.68,148.33,18.01,69.22,1007.4,11.7,17.7,71.9,17.7,71.9,99.99,99.99,12.94,17.12,67,1,0,"""2023-05-13T15:11:32.000Z"""
19.36,63.33,1007.65,148.46,17.76,69.86,1007.36,11.85,17.6,71.9,17.6,71.9,99.99,99.99,12.94,17.12,69,1,0,"""2023-05-13T15:16:32.000Z"""
19.24,64.03,1007.64,149.26,17.76,69.51,1007.36,11.89,17.5,72,17.5,72,99.99,99.99,12.94,17.12,66,1,0,"""2023-05-13T15:21:33.000Z"""
18.87,65.03,1007.65,143.36,17.48,70.68,1007.36,11.91,17.3,73.3,17.3,73.3,99,99.99,12.94,17.12,63,1,0,"""2023-05-13T15:26:33.000Z"""
18.64,66.14,1007.67,134.14,17.22,71.72,1007.39,11.81,17,75.2,17,75.2,99,99.99,12.94,17.12,60,1,0,"""2023-05-13T15:31:34.000Z"""
18.36,67.54,1007.72,123.79,17.06,72.74,1007.41,11.72,16.8,76.6,16.8,76.6,99,99.99,13,17.06,59,1,0,"""2023-05-13T15:36:34.000Z"""
18.22,67.42,1007.72,126.04,16.91,73.06,1007.41,11.67,16.6,77,16.6,77,99,99.99,13,17.06,58,1,0,"""2023-05-13T15:41:34.000Z"""
18.07,67.93,1007.73,125.09,16.79,73.04,1007.4,11.64,16.4,76.5,16.4,76.5,99,99.99,13,17.06,55,1,0,"""2023-05-13T15:46:35.000Z"""
17.9,68.85,1007.74,116.69,16.66,73.91,1007.4,11.52,16.3,78.3,16.3,78.3,99,99.99,13,17,56,1,0,"""2023-05-13T15:51:35.000Z"""
17.93,68.23,1007.73,121.01,16.54,73.94,1007.41,11.51,16.3,77.5,16.3,77.5,99,99.99,13,16.94,55,1,0,"""2023-05-13T15:56:35.000Z"""
17.71,68.89,1007.69,121.63,16.39,74.39,1007.36,11.48,16.1,79.3,16.1,79.3,99.99,99.99,13,16.94,52,1,0,"""2023-05-13T16:01:36.000Z"""
17.62,69.62,1007.62,118.35,16.24,74.87,1007.29,11.43,16,78.5,16,78.5,99,99.99,13,16.94,52,1,0,"""2023-05-13T16:06:36.000Z"""
17.51,70.06,1007.67,114.69,16.16,75.23,1007.32,11.37,15.9,80.3,15.9,80.3,99.99,99.99,13,16.94,52,1,0,"""2023-05-13T16:11:37.000Z"""
17.37,70.8,1007.65,110.15,16.1,75.65,1007.31,11.32,15.8,79.5,15.8,79.5,99,99.99,12.94,16.94,53,1,0,"""2023-05-13T16:16:37.000Z"""
17.39,71.12,1007.63,107.38,16.13,76.02,1007.29,11.28,15.8,80.1,15.8,80.1,99.99,99.99,13,16.87,54,1,0,"""2023-05-13T16:21:37.000Z"""
17.36,70.83,1007.66,106.9,16.05,76.16,1007.32,11.18,15.8,80.2,15.8,80.2,99,99.99,13,16.87,51,1,0,"""2023-05-13T16:26:38.000Z"""
17.15,72.24,1007.64,103.65,15.95,76.58,1007.32,11.13,15.6,80.5,15.6,80.5,99,99.99,13,16.81,48,1,0,"""2023-05-13T16:31:40.000Z"""
17.08,72.63,1007.62,99.86,15.79,77.56,1007.34,11.02,15.5,81.2,15.5,81.2,99,99.99,13,16.87,51,1,0,"""2023-05-13T16:36:40.000Z"""
17.07,73.41,1007.62,94.92,15.77,78.12,1007.33,10.88,15.5,81.8,15.5,81.8,99,99.99,13.06,16.75,53,1,0,"""2023-05-13T16:41:40.000Z"""
17.08,74.16,1007.56,89.11,15.77,78.84,1007.27,10.74,15.5,82.4,15.5,82.4,99,99.99,13,16.75,53,1,0,"""2023-05-13T16:46:40.000Z"""
17.1,74.47,1007.52,85.03,15.8,79.45,1007.25,10.59,15.4,83.1,15.4,83.1,99,99.99,13,16.75,54,1,0,"""2023-05-13T16:51:40.000Z"""
17.12,74.96,1007.53,81.22,15.76,79.77,1007.25,10.45,15.4,83.7,15.4,83.7,99.99,99.99,13.06,16.75,51,1,0,"""2023-05-13T16:56:40.000Z"""
17.06,75.45,1007.52,78.76,15.75,80.1,1007.26,10.27,15.3,84.3,15.3,84.3,99,99.99,13,16.75,47,1,0,"""2023-05-13T17:01:40.000Z"""
17.08,75.75,1007.51,73.23,15.71,80.53,1007.23,10.13,15.3,84.9,15.3,84.9,99.99,99.99,13.06,16.75,43,1,0,"""2023-05-13T17:06:41.000Z"""
17.01,76.13,1007.5,71.72,15.67,80.99,1007.23,9.98,15.2,85.2,15.2,85.2,99.99,99.99,13,16.75,46,1,0,"""2023-05-13T17:11:41.000Z"""
16.99,76.43,1007.47,69.63,15.64,81.33,1007.21,9.82,15.3,85.4,15.3,85.4,99.99,99.99,13,16.69,47,1,0,"""2023-05-13T17:16:41.000Z"""
16.94,76.6,1007.47,69.92,15.58,81.3,1007.2,9.7,15.2,85.7,15.2,85.7,99,99.99,13,16.69,39,1,0,"""2023-05-13T17:21:41.000Z"""
16.87,77.02,1007.53,68.32,15.44,81.71,1007.29,9.56,15,86.2,15,86.2,99,99.99,13,16.69,28,1,0,"""2023-05-13T17:26:42.000Z"""
16.67,77.46,1007.54,68.21,15.31,81.94,1007.29,9.44,14.8,86.8,14.8,86.8,99.99,99.99,13,16.62,25,1,0,"""2023-05-13T17:31:42.000Z"""
16.57,78.01,1007.54,66.1,15.18,82.34,1007.3,9.35,14.8,87.1,14.8,87.1,99,99.99,13,16.56,21,1,0,"""2023-05-13T17:36:43.000Z"""
16.45,78.57,1007.53,66.1,15.12,82.46,1007.3,9.31,14.7,87.6,14.7,87.6,99.99,99.99,13,16.56,22,1,0,"""2023-05-13T17:41:43.000Z"""
16.38,78.33,1007.54,67.65,15.03,82.69,1007.31,9.19,14.6,87.8,14.6,87.8,99,99.99,13,16.56,18,1,0,"""2023-05-13T17:46:43.000Z"""
16.33,78.74,1007.49,66.31,14.96,83.03,1007.27,9.14,14.5,88.1,14.5,88.1,99.99,99.99,12.94,16.5,17,1,0,"""2023-05-13T17:51:44.000Z"""
16.31,79.16,1007.49,64.07,14.92,83.39,1007.28,9.04,14.5,88.4,14.5,88.4,99.99,99.99,13,16.56,14,1,0,"""2023-05-13T17:56:44.000Z"""
16.25,79.47,1007.45,63.1,14.88,83.63,1007.25,8.96,14.4,88.7,14.4,88.7,99.99,99.99,12.94,16.5,14,1,0,"""2023-05-13T18:01:44.000Z"""
16.22,79.43,1007.42,64.32,14.77,83.79,1007.23,8.92,14.3,88.9,14.3,88.9,99,99.99,12.94,16.5,13,1,0,"""2023-05-13T18:06:45.000Z"""
16.16,79.49,1007.46,64.71,14.7,84.02,1007.22,8.88,14.3,88.9,14.3,88.9,99.99,99.99,12.94,16.5,12,1,0,"""2023-05-13T18:11:45.000Z"""
16.05,79.74,1007.45,65.42,14.66,84.14,1007.2,8.8,14.3,88.9,14.3,88.9,99,99.99,12.94,16.44,11,1,0,"""2023-05-13T18:16:45.000Z"""
16.04,79.71,1007.37,65.32,14.61,84.22,1007.14,8.76,14.3,89.2,14.3,89.2,99,99.99,13,16.44,9,1,0,"""2023-05-13T18:21:46.000Z"""
15.91,80.25,1007.35,65.12,14.55,84.32,1007.1,8.74,14.2,89,14.2,89,99.99,99.99,12.94,16.44,9,1,0,"""2023-05-13T18:26:46.000Z"""
15.93,79.94,1007.35,65.58,14.52,84.18,1007.11,8.71,14.2,89,14.2,89,99.99,99.99,12.94,16.44,7,1,0,"""2023-05-13T18:31:47.000Z"""
15.81,80.2,1007.43,65.79,14.49,83.91,1007.2,8.74,14.1,89.2,14.1,89.2,99.99,99.99,12.94,16.37,3,1,0,"""2023-05-13T18:36:47.000Z"""
15.75,80.52,1007.47,65.53,14.52,83.72,1007.24,8.72,14,89.2,14,89.2,99.99,99.99,12.88,16.37,1,1,0,"""2023-05-13T18:41:47.000Z"""
15.73,80.77,1007.55,64.12,14.59,83.75,1007.31,8.69,13.9,89.5,13.9,89.5,99,99.99,12.94,16.31,0,1,0,"""2023-05-13T18:46:48.000Z"""
15.71,80.82,1007.52,63.63,14.63,83.45,1007.26,8.69,13.9,89.7,13.9,89.7,99,99.99,12.94,16.37,0,1,0,"""2023-05-13T18:51:50.000Z"""
15.7,80.54,1007.56,64.66,14.51,83.62,1007.31,8.69,13.9,89.9,13.9,89.9,99,99.99,12.88,16.31,0,1,0,"""2023-05-13T18:56:50.000Z"""
15.61,80.89,1007.61,63.72,14.41,83.93,1007.36,8.68,13.8,90,13.8,90,99.99,99.99,12.94,16.31,0,1,0,"""2023-05-13T19:01:50.000Z"""
15.57,81.01,1007.69,63.19,14.36,84.03,1007.44,8.67,13.7,90.2,13.7,90.2,99,99.99,12.88,16.31,0,1,0,"""2023-05-13T19:06:50.000Z"""
15.6,80.94,1007.78,62.44,14.38,83.81,1007.53,8.68,13.7,90.3,13.7,90.3,99.99,99.99,12.88,16.31,0,1,0,"""2023-05-13T19:11:50.000Z"""
15.59,81.11,1007.83,62.44,14.33,83.84,1007.54,8.69,13.7,90.3,13.7,90.3,99,99.99,12.88,16.25,0,1,0,"""2023-05-13T19:16:51.000Z"""
15.47,81.42,1007.83,61.84,14.29,84.08,1007.56,8.66,13.7,90.3,13.7,90.3,99,99.99,12.88,16.19,0,1,0,"""2023-05-13T19:21:51.000Z"""
15.41,81.93,1007.81,60.98,14.23,84.45,1007.57,8.64,13.6,90.5,13.6,90.5,99,99,12.88,16.25,0,1,0,"""2023-05-13T19:26:51.000Z"""
15.4,81.98,1007.81,60.45,14.31,84.22,1007.56,8.64,13.6,90.6,13.6,90.6,99.99,99.99,12.88,16.19,0,1,0,"""2023-05-13T19:31:51.000Z"""
15.44,81.78,1007.85,60.49,14.34,84.01,1007.59,8.64,13.6,90.7,13.6,90.7,99,99.99,12.81,16.19,0,1,0,"""2023-05-13T19:36:51.000Z"""
15.37,82.15,1007.89,59.46,14.34,84.04,1007.64,8.62,13.5,90.8,13.5,90.8,99,99,12.81,16.19,0,1,0,"""2023-05-13T19:41:52.000Z"""
15.31,82.35,1007.88,58.79,14.38,83.43,1007.61,8.65,13.6,90.8,13.6,90.8,99.99,99.99,12.81,16.12,0,1,0,"""2023-05-13T19:46:52.000Z"""
15.28,82.62,1007.85,58.58,14.27,83.65,1007.59,8.64,13.5,90.7,13.5,90.7,99,99.99,12.75,16.12,0,1,0,"""2023-05-13T19:51:53.000Z"""
15.24,82.9,1007.87,57.97,14.3,83.57,1007.6,8.64,13.5,90.7,13.5,90.7,99,99.99,12.81,16.12,0,1,0,"""2023-05-13T19:56:53.000Z"""
15.25,82.93,1007.84,57.81,14.31,83.77,1007.58,8.64,13.5,90.9,13.5,90.9,99.99,99.99,12.75,16.12,0,1,0,"""2023-05-13T20:01:54.000Z"""
15.29,82.76,1007.81,57.89,14.33,83.98,1007.55,8.61,13.5,91.1,13.5,91.1,99,99,12.69,16.12,0,1,0,"""2023-05-13T20:06:54.000Z"""
15.22,83.09,1007.76,58.09,14.29,84.42,1007.52,8.6,13.5,91.2,13.5,91.2,99,99.99,12.75,16.06,0,1,0,"""2023-05-13T20:11:54.000Z"""
15.22,83.03,1007.73,58.13,14.21,84.7,1007.5,8.59,13.5,91.3,13.5,91.3,99,99.99,12.75,16.06,0,1,0,"""2023-05-13T20:16:54.000Z"""
15.27,82.97,1007.74,58.09,14.3,84.44,1007.48,8.59,13.5,91.3,13.5,91.3,99.99,99.99,12.75,16.06,0,1,0,"""2023-05-13T20:21:55.000Z"""
15.25,83.14,1007.68,58.01,14.32,84.07,1007.42,8.57,13.5,91.3,13.5,91.3,99.99,99.99,12.69,16.06,0,1,0,"""2023-05-13T20:26:55.000Z"""
15.26,83.04,1007.63,57.85,14.35,83.83,1007.37,8.59,13.5,91.4,13.5,91.4,99.99,99.99,12.69,16,0,1,0,"""2023-05-13T20:31:55.000Z"""
15.25,83.18,1007.62,57.81,14.33,83.91,1007.36,8.58,13.5,91.4,13.5,91.4,99.99,99.99,12.69,16,0,1,0,"""2023-05-13T20:36:56.000Z"""
15.26,82.87,1007.57,57.93,14.24,84.11,1007.33,8.56,13.5,91.4,13.5,91.4,99.99,99.99,12.69,16,0,1,0,"""2023-05-13T20:41:56.000Z"""
15.18,82.96,1007.52,57.81,14.19,84.01,1007.26,8.6,13.4,91.3,13.4,91.3,99.99,99.99,12.69,16,0,1,0,"""2023-05-13T20:46:57.000Z"""
15.19,82.69,1007.56,58.46,14.18,83.98,1007.3,8.59,13.3,91.5,13.3,91.5,99.99,99.99,12.69,15.94,0,1,0,"""2023-05-13T20:51:57.000Z"""
15.14,82.67,1007.58,59.12,14.03,84.61,1007.35,8.57,13.3,91.3,13.3,91.3,99,99,12.56,15.94,0,1,0,"""2023-05-13T20:56:57.000Z"""
15.02,82.6,1007.54,60.1,13.96,84.93,1007.34,8.58,13.3,91.4,13.3,91.4,99,99,12.56,15.94,0,1,0,"""2023-05-13T21:02:00.000Z"""
14.95,82.46,1007.5,60.67,13.86,84.8,1007.28,8.58,13.1,91.3,13.1,91.3,99.99,99.99,12.63,15.94,0,1,0,"""2023-05-13T21:07:00.000Z"""
14.88,82.06,1007.44,61.74,13.72,84.88,1007.23,8.59,13,91.4,13,91.4,99.99,99.99,12.63,15.88,0,1,0,"""2023-05-13T21:12:00.000Z"""
14.74,82.16,1007.47,63.05,13.6,85.02,1007.25,8.62,12.9,91.5,12.9,91.5,99,99.99,12.56,15.81,0,1,0,"""2023-05-13T21:17:00.000Z"""
14.69,82.37,1007.53,63.44,13.55,84.82,1007.29,8.64,12.8,91.4,12.8,91.4,99.99,99.99,12.56,15.88,0,1,0,"""2023-05-13T21:22:00.000Z"""
14.62,82.56,1007.53,62.81,13.56,84.45,1007.29,8.66,12.8,91.5,12.8,91.5,99.99,99.99,12.56,15.88,0,1,0,"""2023-05-13T21:27:00.000Z"""
14.66,82.18,1007.54,63.39,13.48,84.31,1007.33,8.7,12.8,91.4,12.8,91.4,99.99,99.99,12.5,15.81,0,1,0,"""2023-05-13T21:32:00.000Z"""
14.61,82.18,1007.54,63.19,13.4,84.73,1007.32,8.74,12.8,91.3,12.8,91.3,99.99,99.99,12.5,15.81,0,1,0,"""2023-05-13T21:37:00.000Z"""
14.59,82.06,1007.49,63.77,13.33,84.73,1007.31,8.75,12.7,91.4,12.7,91.4,99.99,99.99,12.5,15.81,0,1,0,"""2023-05-13T21:42:00.000Z"""
14.57,81.83,1007.52,63.68,13.17,85.15,1007.34,8.8,12.6,91.6,12.6,91.6,99.99,99.99,12.5,15.75,0,1,0,"""2023-05-13T21:47:00.000Z"""
14.45,82.16,1007.54,63.34,13.11,85.19,1007.35,8.81,12.5,91.5,12.5,91.5,99.99,99.99,12.44,15.75,0,1,0,"""2023-05-13T21:52:00.000Z"""
14.41,81.99,1007.5,63.53,13.06,85.18,1007.31,8.82,12.4,91.5,12.4,91.5,99,99,12.44,15.69,0,1,0,"""2023-05-13T21:57:00.000Z"""
14.33,82.05,1007.46,63.92,12.97,85.38,1007.3,8.87,12.4,91.5,12.4,91.5,99,99.99,12.44,15.69,0,1,0,"""2023-05-13T22:02:01.000Z"""
14.28,82.27,1007.38,63.97,12.89,85.62,1007.2,8.91,12.3,91.5,12.3,91.5,99.99,99.99,12.44,15.69,0,1,0,"""2023-05-13T22:07:01.000Z"""
14.26,82.41,1007.38,63.72,12.87,85.77,1007.21,8.91,12.3,91.6,12.3,91.6,99.99,99.99,12.44,15.69,0,1,0,"""2023-05-13T22:12:01.000Z"""
14.21,83.05,1007.35,63.05,12.97,85.84,1007.19,8.95,12.3,91.6,12.3,91.6,99.99,99.99,12.37,15.63,0,1,0,"""2023-05-13T22:17:01.000Z"""
14.21,83.08,1007.3,62.91,12.92,86.02,1007.14,8.95,12.4,91.8,12.4,91.8,99,99.99,12.37,15.56,0,1,0,"""2023-05-13T22:22:02.000Z"""
